object_id,Z,Z_err,EBV,SpecType,English Translation,split,target
imrad_lavan_forodrim,0.8987,,0.253,AGN,"path + animal (quadrupedal mammal)  + Northmen, Northfolk ",split_07,0
in_suil_firen,0.4117,,0.066,AGN,year + hail  + human,split_07,0
ingem_noroth_imloth,0.2293,,0.058,SN Ia,"year sick, old  + giant +  flowering valley ",split_07,0
ithron_navaer_soga,0.2797,,0.039,AGN,wizard + farewell + drink,split_07,0
lacha_drego_thul,0.3035,,0.059,AGN,flame + flee + breath,split_07,0
laer_talraph_mil,0.3574,,0.04,AGN,"song +  stirrup +  affection, love, kindness ",split_07,0
law_faun_sogannen,0.2159,,0.042,SN Ia,no! don't!  + cloud + drunk ,split_07,0
lebdas_daen_duin,0.3464,,0.013,SN Ia,"  index finger  + corpse +  river, large rive with current ",split_07,0
lembas_perian_aeruil,0.213,,0.168,AGN,"way-bread, journey-bread  + Halfling, Hobbit  + seaweed",split_07,0
lembas_saew_ist,0.6201,,0.017,SN IIn,"way-bread, journey-bread  + poison + knowledge, lore ",split_07,0
lend_nana_mindon,0.3096,,0.061,SN Ia,"journey, way + mother + isolated hill ",split_07,0
limlug_nestad_erchion,0.919,,0.08,AGN,"sea serpent, fishdragon  + healing + orkish",split_07,0
lin_gwaloth_hu,0.476,,0.072,TDE," lake, pool  + blossom + dog",split_07,1
lobor_saer_limlug,1.236,,0.033,AGN,"horse + bitter  + sea serpent, fishdragon ",split_07,0
lorn_ithron_bain,1.405,,0.089,AGN,"anchorage, haven, harbour, quiet water  + wizard + beautiful, fair ",split_07,0
lossen_drafn_aran,0.2103,,0.016,SN Ia,"snowy +  hewn, log + king",split_07,0
lost_curunir_noroth,0.1789,,0.04,SN II," empty, void  + wizard + giant",split_07,0
lost_emel_elvellon,0.2239,,0.026,SN Ia," empty, void  + mother + Elf-friend",split_07,0
malad_aderthad_gil,0.375,,0.016,SN Ia,"gold + reunion +  star, bright spark",split_07,0
melethril_maecheneb_gador,0.287,,0.011,SN Ia," lover (fem.)  +  sharp-eyed + dungeon, prison",split_07,0
melethron_hu_nimbrethil,1.145,,0.026,AGN, lover (masc.) + dog + silver birch (tree) ,split_07,0
mereth_romru_mir,0.1466,,0.188,AGN,"feast, festival  + sound of the horn +  jewel, treasure",split_07,0
meril_eglan_guldur,0.3778,,0.018,AGN,rose + forsaken + dark sorcery,split_07,0
merilin_min_iphant,0.2203,,0.047,SN Ia,"nightingale + peak + aged, long-lived",split_07,0
midh_thangail_rist,0.3544,,0.094,SN Ia,"dew + shield wall, shield fence  + cleaver, sword",split_07,0
mil_guldur_gaw,0.1465,,0.156,AGN," affection, love, kindness  + dark sorcery + void",split_07,0
mil_ryn_tang,0.7588,,0.023,AGN," affection, love, kindness  + hound of chase  + bowstring ",split_07,0
mindon_gwador_raegdan,0.3725,,0.06,SN Ia,isolated hill  + sworn brother + sinner,split_07,0
morgul_espalass_lacha,0.2502,,0.017,SN Ia,sorcery + water-fall + flame,split_07,0
muil_thamas_nell,0.9616,,0.015,AGN,"dreariness, twilight, shadow, vagueness  + great hall  + bell",split_07,0
muinthel_tann_amath,0.9641,,0.061,AGN,sister + sign  + shield wall ,split_07,0
myril_drego_amath,0.2648,,0.019,SN Ia,cat + flee + shield wall ,split_07,0
narthan_gli_law,0.1022,,0.016,SN II,"beacon, fire-sign  + honey + no! don't! ",split_07,0
navaer_neledh_Ithil,0.1532,,0.065,AGN,"farewell + enter, go in  + moon",split_07,0
nell_galas_rhun,0.8816,,0.002,AGN,"bell + growth, plant  + East",split_07,0
nell_navaer_minas,0.2132,,0.039,SN IIn,bell + farewell + city with watchtower ,split_07,0
nidh_ist_nestad,1.264,,0.048,AGN,"honeycomb + knowledge, lore  + healing",split_07,0
nidh_nim_firen,1.089,,0.03,AGN,"honeycomb + pale, white + human",split_07,0
ninglor_lavan_menel,1.198,,0.072,AGN,gladden + animal (quadrupedal mammal)  + heaven,split_07,0
nothrim_iphant_tegilbor,0.6197,,0.043,AGN,"family + aged, long-lived + calligrapher",split_07,0
nur_nath_gorn,0.9376,,0.036,AGN,race + web + valour,split_07,0
parf_ingem_iphant,2.464,,0.009,AGN,"book + year sick, old  + aged, long-lived",split_07,0
peredhel_luithien_rusc,0.4955,,0.014,AGN,Half-Elf + enchantress + fox ,split_07,0
pilin_rust_glae,1.218,,0.107,AGN,arrow + copper + grass,split_07,0
rach_Ennor_sador,0.4899,,0.025,AGN,"wagon, wain  + Middle-Earth +  faithful one",split_07,0
raegdan_nell_Mithrim,0.4005,,0.034,SN Ia,sinner + bell + Sindar,split_07,0
raug_nimbrethil_peredhel,0.2868,,0.067,AGN," demon, terrible creature + silver birch (tree)  + Half-Elf",split_07,0
rhach_lobor_nidh,0.3203,,0.03,AGN,curse + horse + honeycomb,split_07,0
rhosc_galadhrim_rhovan,0.6026,,0.085,TDE," russet, red, brown + people of the Trees, Elves of Lórien  + wilderness",split_07,1
rhosc_lain_parf,0.8954,,0.195,AGN," russet, red, brown +  free, freed + book",split_07,0
rist_pethron_ris,0.4647,,0.031,SN Ia,"cleaver, sword + narrator + queen",split_07,0
rodwen_harad_adar,0.1316,,0.018,AGN, noble maiden + south + father,split_07,0
rodwen_tinnu_mund,0.3579,,0.036,SN Ia," noble maiden + dusk, twilight + bull",split_07,0
rom_maecheneb_lacha,0.5086,,0.017,TDE,"horn, trumpet +  sharp-eyed + flame",split_07,1
romru_grond_ninglor,0.6757,,0.141,AGN,sound of the horn + club + gladden,split_07,0
rovalug_aranarth_draug,1.016,,0.012,AGN,"winged-dragon + kingdom, realm + wolf",split_07,0
rovalug_iar_espalass,0.6586,,0.051,AGN,winged-dragon + blood + water-fall,split_07,0
rudh_imrath_meril,0.4806,,0.055,SN Ia-91T-like,bald + valley + rose,split_07,0
ruith_amon_yll,0.2312,,0.111,SN Ia,"anger + hill, steep-sided mount  +  gulp ",split_07,0
ruith_drafn_certh,0.5805,,0.017,SN IIn,"anger +  hewn, log + rune",split_07,0
rust_eredh_magor,1.029,,0.082,AGN,"copper + germ, seed + swordsman",split_07,0
sador_eryn_rochben,0.3965,,0.041,SN Ia," faithful one + wood, forest + rider",split_07,0
saew_rovalug_badhor,0.3514,,0.013,SN Ia,poison + winged-dragon + judge,split_07,0
tachol_anwar_mindon,0.5125,,0.095,TDE,"brooch, pin + awe + isolated hill ",split_07,1
tachol_lembas_iaun,0.08512,,0.018,SN II,"brooch, pin + way-bread, journey-bread  +  fane, holy place, sanctuary ",split_07,0
talraph_midh_nimbrethil,0.601,,0.057,SN Ia, stirrup + dew + silver birch (tree) ,split_07,0
talraph_minas_Mirion,0.6565,,0.067,AGN," stirrup + city with watchtower  +  jewel, Silmaril ",split_07,0
tathar_lavan_maen,0.2487,,0.023,SN Ia,"tathar + animal (quadrupedal mammal)  +  clever, skilled",split_07,0
tavor_lembas_sogannen,0.9648,,0.033,AGN,"woodpecker + way-bread, journey-bread  + drunk ",split_07,0
tegilbor_thamas_thangail,1.165,,0.083,AGN,"calligrapher + great hall  + shield wall, shield fence ",split_07,0
thamas_rodwen_glandagol,0.3826,,0.061,SN Ia,great hall  +  noble maiden + boundary marker ,split_07,0
thangail_raegdan_Gonhir,0.1845,,0.016,AGN,"shield wall, shield fence  + sinner + Master of Stone, Dwarf",split_07,0
thavron_curunir_nell,0.4578,,0.053,AGN,"builder, carpenter, wright  + wizard + bell",split_07,0
thul_bronwe_dunedhel,0.3902,,0.032,SN Ia,"breath + endurance + Elf of Beleriand, West-Elf, including Noldor and Sindar ",split_07,0
thul_dunedhel_acharn,1.3,,0.011,AGN,"breath + Elf of Beleriand, West-Elf, including Noldor and Sindar  + vengeance",split_07,0
tirith_raef_meril,0.4223,,0.015,SN Ia,"guard, guarding + net + rose",split_07,0
ulug_talraph_manadh,0.2945,,0.009,SN Ia,"bad, evil +  stirrup + final end, fate, fortune",split_07,0
uruk_eglan_imrad,1.803,,0.058,AGN,evil creature + forsaken + path,split_07,0
uruk_ira_honeg,0.3752,,0.047,SN Ia,"evil creature + desire +  little brother, also the name of the middle finger ",split_07,0
vin_araf_gwador,0.3526,,0.022,SN Ia,our + wolf + sworn brother,split_07,0
yll_rusc_cabor,0.2924,,0.176,SN Ia, gulp  + fox  + frog,split_07,0
Dornhoth_certh_iaun,0.4052,,0.011,SN Ia,"Trawn Folk (Dwarfs) + rune +  fane, holy place, sanctuary ",split_08,0
Elrim_nana_dagnir,2.164,,0.056,AGN,Elves + mother + bane,split_08,0
Mirion_saer_curunir,0.1318,,0.015,SN Ia," jewel, Silmaril  + bitter  + wizard",split_08,0
Sindarin_cund_amloth,0.267,,0.081,AGN,English + prince + crest of a helmet ,split_08,0
ablad_maen_aranarth,0.5095,,0.07,SN Ia,"prohibition, refusal +  clever, skilled + kingdom, realm",split_08,0
achad_minas_adan,0.7176,,0.042,AGN,neck + city with watchtower  + Man,split_08,0
achad_thamas_hend,0.1391,,0.035,SN II,neck + great hall  + eye,split_08,0
achas_lavan_saig,0.766,,0.062,SLSN-I,achas + animal (quadrupedal mammal)  + hungry ,split_08,0
aderthad_cair_agar,0.1938,,0.015,SN Ic,"reunion + ship + glory, brilliance, glitter",split_08,0
aear_salab_cuin,0.9912,,0.09,AGN,"ocean, sea  + herb + alive",split_08,0
aeruil_tavor_ogol,0.04243,,0.481,AGN,"seaweed + woodpecker + evil, wicked",split_08,0
agarwaen_galadh_galadhrim,0.8881,,0.03,AGN,"bloodstain + tree + people of the Trees, Elves of Lórien ",split_08,0
agor_glass_glamog,0.8473,,0.086,AGN,narrow + joy + orc,split_08,0
agor_gondrath_pent,0.5162,,0.025,AGN,narrow + causeway + story,split_08,0
ah_rom_firion,0.5102,,0.095,SN IIn,"and + horn, trumpet +  mortal man",split_08,0
ah_sammar_nost,0.7998,,0.047,SLSN-I,"and + neighbour  + family, clan, house",split_08,0
aiglos_bass_yll,0.1816,,0.032,AGN,"plant, bush + bread +  gulp ",split_08,0
amarth_min_thamas,0.2223,,0.073,SN Ia,"doom, fate + peak + great hall ",split_08,0
amath_ylf_glamog,0.6593,,0.027,SN Ia,shield wall  + drinking vessel  + orc,split_08,0
andrann_luithien_Ennor,0.1501,,0.123,SN II," age, cycle  + enchantress + Middle-Earth",split_08,0
archam_roch_faradrim,0.4503,,0.083,AGN,throne + horse + hunters,split_08,0
badhor_rist_maecheneb,1.434,,0.048,AGN,"judge + cleaver, sword +  sharp-eyed",split_08,0
bain_gwaloth_navaer,0.2895,,0.353,AGN,"beautiful, fair  + blossom + farewell",split_08,0
bain_haudh_lost,0.3432,,0.021,SN Ia,"beautiful, fair  + burial mound, barrow, grave, tomb  +  empty, void ",split_08,0
bain_ylf_hun,1.079,,0.074,AGN,"beautiful, fair  + drinking vessel  + heart",split_08,0
balrog_fervain_pent,0.3542,,0.044,SN Ia, fire demon  + northern + story,split_08,0
baneth_celon_lossen,0.4407,,0.079,AGN,beauty + river + snowy,split_08,0
barad_bregedur_ai,0.148,,0.029,SN II," fortress, fort, tower  + wildfire + hail!",split_08,0
bass_lossen_nim,0.5116,,0.045,AGN,"bread + snowy + pale, white",split_08,0
baug_randir_loss,0.04237,,0.028,AGN,"oppressive, cruel, tyrannous  + pilgrim, wanderer + snow",split_08,0
cabed_cirion_nidh,1.081,,0.023,AGN,"leap + sailor, shipman  + honeycomb",split_08,0
cabed_dol_cenedril,1.093,,0.078,AGN,"leap + head, hill + mirror",split_08,0
cair_rhosc_raug,0.3087,,0.121,AGN,"ship +  russet, red, brown +  demon, terrible creature",split_08,0
caras_mund_tavor,0.7463,,0.026,AGN,"town, city  + bull + woodpecker",split_08,0
celair_lossen_salab,0.393,,0.043,AGN,brilliant + snowy + herb,split_08,0
cirdan_ulug_tathar,0.4053,,0.013,SN Ia,"shipbuilder + bad, evil + tathar",split_08,0
corch_rach_balrog,0.1847,,0.13,AGN,"crow + wagon, wain  +  fire demon ",split_08,0
corch_ruith_eredh,0.3539,,0.023,SN Ia,"crow + anger + germ, seed",split_08,0
cugu_luin_ai,0.4902,,0.012,SN Ia,dove + blue + hail!,split_08,0
cund_andrann_aerlinn,1.285,,0.018,AGN,"prince +  age, cycle  + hymn",split_08,0
cyron_Tawarwaith_angos,0.218,,0.088,SN Ic, new moon  + Forest people (Silvan Elves)  + horror,split_08,0
cyron_mithren_gilgalad,1.628,,0.066,AGN, new moon  + grey + starlight,split_08,0
daen_cair_gondrath,0.517,,0.012,SN Ia,corpse + ship + causeway,split_08,0
drafn_fae_hun,1.423,,0.304,AGN," hewn, log + soul, spirit  + heart",split_08,0
drego_laes_amlug,0.5288,,0.076,AGN,"flee + babe, also used in children's play as the name of the little finger  +  snake, serpent",split_08,0
duin_rhovan_ryn,0.3938,,0.017,AGN," river, large rive with current  + wilderness + hound of chase ",split_08,0
dunadan_tirith_thor,0.2697,,0.033,SN Ia,"Númenórean, Man of the West  + guard, guarding + eagle",split_08,0
eglan_baneth_lacha,0.1731,,0.088,AGN,forsaken + beauty + flame,split_08,0
eirien_cenedril_nur,0.9922,,0.042,AGN,daisy + mirror + race,split_08,0
eirien_riel_aegas,0.1667,,0.067,SN II,daisy + princess + mountain peak ,split_08,0
elvellon_faen_gwarth,0.4652,,0.035,AGN,Elf-friend + radiant + betrayer,split_08,0
emel_Sindarin_vin,2.298,,0.078,AGN,mother + English + our,split_08,0
emel_mund_aderthad,0.4682,,0.014,AGN,mother + bull + reunion,split_08,0
fae_thurin_midh,2.049,,0.026,AGN,"soul, spirit  + secret, hidden + dew",split_08,0
faen_fae_rhovan,0.4011,,0.015,AGN,"radiant + soul, spirit  + wilderness",split_08,0
faradrim_ennorath_haradrim,0.7824,,0.015,AGN,hunters + lands of Middle-earth + People of the South,split_08,0
fast_alae_lachenn,0.2881,,0.008,SN Ia," shaggy hair + Ah +  flame-eyed, Elf who has lived in the Blessed Realm ",split_08,0
faun_thul_malad,0.3924,,0.029,AGN,cloud + breath + gold,split_08,0
fervain_rochben_Rochirrim,2.41,,0.328,AGN,northern + rider + Horse.Lords (People) ,split_08,0
galadhrim_minas_aras,0.1846,,0.148,SN II,"people of the Trees, Elves of Lórien  + city with watchtower  + deer",split_08,0
galadhrim_nadhras_aras,0.3654,,0.016,SN Ia,"people of the Trees, Elves of Lórien  + pasture + deer",split_08,0
galadhrim_rist_tinuviel,0.4896,,0.056,SN Ia,"people of the Trees, Elves of Lórien  + cleaver, sword + nightingale",split_08,0
gaur_lossen_lend,0.2104,,0.066,SN Ia,"werewolf + snowy + journey, way",split_08,0
gaw_draug_laes,1.415,,0.038,AGN,"void + wolf + babe, also used in children's play as the name of the little finger ",split_08,0
gellui_harad_callon,0.9962,,0.023,AGN,triumphant + south + hero,split_08,0
gilgalad_archam_hun,0.3504,,0.032,AGN,starlight + throne + heart,split_08,0
glae_faradrim_merilin,0.8096,,0.037,AGN,grass + hunters + nightingale,split_08,0
glamog_pod_ai,0.128,,0.01,SN Ia,orc + foot (of an animal)  + hail!,split_08,0
glamor_haradrim_anann,0.2972,,0.038,AGN,"echo + People of the South +  long, for a long time",split_08,0
gobennas_alae_lhug,0.2334,,0.047,SN Ia,"history + Ah +  dragon, snake, serpent",split_08,0
grond_rhun_ennorath,2.361,,0.015,AGN,club + East + lands of Middle-earth,split_08,0
gwador_bass_tegilbor,0.4486,,0.022,AGN,sworn brother + bread + calligrapher,split_08,0
gwador_haradrim_tegilbor,0.7536,,0.051,AGN,sworn brother + People of the South + calligrapher,split_08,0
gwador_rist_hud,0.1438,,0.062,SN Ia,"sworn brother + cleaver, sword + assembly",split_08,0
gwaloth_melethron_dunadan,0.5774,,0.058,AGN,"blossom +  lover (masc.) + Númenórean, Man of the West ",split_08,0
gwathui_guldur_lasguil,0.2743,,0.07,SN Ia,shadowy + dark sorcery + tea,split_08,0
gwilwileth_adel_amloth,0.1673,,0.133,AGN,butterfly + behind + crest of a helmet ,split_08,0
gwilwileth_muinthel_iphant,0.4746,,0.083,AGN,"butterfly + sister + aged, long-lived",split_08,0
haeron_naer_cirion,0.2275,,0.1,SN Ia,"far, distant  +  sad, dreadful, woeful + sailor, shipman ",split_08,0
haeron_rochben_pethron,0.1846,,0.052,AGN,"far, distant  + rider + narrator",split_08,0
haudh_ingem_nim,0.6719,,0.032,AGN,"burial mound, barrow, grave, tomb  + year sick, old  + pale, white",split_08,0
heledh_fang_nagol,0.1916,,0.306,AGN,glass + beard + tooth,split_08,0
heledir_gilgalad_magor,0.9512,,0.175,AGN, kingfisher (bird) + starlight + swordsman,split_08,0
hend_graw_talraph,0.4397,,0.071,SN Ia,eye + bear +  stirrup,split_08,0
hend_morn_thurin,1.151,,0.028,AGN,"eye + dark, black + secret, hidden",split_08,0
hud_eryn_ylf,0.8354,,0.058,TDE,"assembly + wood, forest + drinking vessel ",split_08,1
hun_hador_pod,0.978,,0.046,AGN,heart + thrower + foot (of an animal) ,split_08,0
hwiniol_andrann_faen,0.8452,,0.025,AGN,"fantastic +  age, cycle  + radiant",split_08,0
iaun_muil_bass,0.1974,,0.039,AGN," fane, holy place, sanctuary  + dreariness, twilight, shadow, vagueness  + bread",split_08,0
idhren_cyron_espalass,0.5209,,0.024,AGN,"pondering, wise, thoughtful +  new moon  + water-fall",split_08,0
imlad_lavan_mund,0.6483,,0.041,AGN,"glen, deep valley + animal (quadrupedal mammal)  + bull",split_08,0
imlad_panas_gil,0.559,,0.162,SN IIn,"glen, deep valley + floor +  star, bright spark",split_08,0
imloth_bronwe_tathar,0.5054,,0.083,SN Ia, flowering valley  + endurance + tathar,split_08,0
inias_Ithil_hand,0.1622,,0.052,AGN,annals + moon + intelligent,split_08,0
ira_Eru_gul,0.72,,0.088,AGN,"desire + God + evil knowledge, magic, sorcery, necromancy ",split_08,0
lacha_pod_Mithrim,0.5825,,0.035,AGN,flame + foot (of an animal)  + Sindar,split_08,0
lam_muinthel_minai,0.4162,,0.104,SN Ia,"tongue, dialect, language  + sister + distinct, unique, single",split_08,0
laug_dam_corf,0.4548,,0.024,SN Ia,warm + hammer + ring,split_08,0
lebdas_lhug_puig,0.7948,,0.013,AGN,"  index finger  +  dragon, snake, serpent +  clean, tidy, neat ",split_08,0
lebenedh_luith_luin,0.5366,,0.023,AGN,middle finger  + spell + blue,split_08,0
lembas_navaer_nagol,0.2217,,0.024,SN Ia,"way-bread, journey-bread  + farewell + tooth",split_08,0
lin_noroth_uir,0.6414,,0.017,AGN," lake, pool  + giant + eternity",split_08,0
luith_faun_aglareb,0.3431,,0.078,AGN,spell + cloud + glorious,split_08,0
lunt_cenedril_toll,0.7943,,0.021,AGN,boat + mirror +  island,split_08,0
maecheneb_manadh_achad,0.4046,,0.015,AGN," sharp-eyed + final end, fate, fortune + neck",split_08,0
maen_amloth_alag,0.3142,,0.192,AGN," clever, skilled + crest of a helmet  +  impetuous, rushing",split_08,0
magol_bronwe_parf,0.4233,,0.012,SN Ia,sword + endurance + book,split_08,0
magol_honeg_sirion,0.5421,,0.037,AGN,"sword +  little brother, also the name of the middle finger  + river ",split_08,0
magol_menel_gwael,0.5126,,0.048,AGN,sword + heaven + gull,split_08,0
meldir_eglan_mirdan,0.5189,,0.075,AGN,"friend + forsaken + smith, jewelsmith ",split_08,0
melethril_imlad_mindon,0.5422,,0.051,AGN," lover (fem.)  + glen, deep valley + isolated hill ",split_08,0
melethron_Rochirrim_Mithrim,0.7999,,0.013,TDE, lover (masc.) + Horse.Lords (People)  + Sindar,split_08,1
merilin_gwanur_meldir,0.549,,0.017,AGN,"nightingale + kinsman, kinswoman  + friend",split_08,0
min_lunt_eryn,0.6933,,0.03,AGN,"peak + boat + wood, forest",split_08,0
minuial_gondrath_gwaloth,0.1913,,0.05,SN Ic,"dawn, morrowdim, twilight  + causeway + blossom",split_08,0
minuial_morn_hador,0.3766,,0.026,SN Ia,"dawn, morrowdim, twilight  + dark, black + thrower",split_08,0
mir_agar_aphadrim,0.1426,,0.023,SN II," jewel, treasure + glory, brilliance, glitter + followers",split_08,0
mir_gilgalad_aear,0.3562,,0.089,AGN," jewel, treasure + starlight + ocean, sea ",split_08,0
mirdan_amlug_imlad,2.228,,0.015,AGN,"smith, jewelsmith  +  snake, serpent + glen, deep valley",split_08,0
mithril_minai_honeg,0.4849,,0.017,AGN," true-silver, metal  + distinct, unique, single +  little brother, also the name of the middle finger ",split_08,0
muil_drego_meldir,0.3755,,0.11,AGN,"dreariness, twilight, shadow, vagueness  + flee + friend",split_08,0
mund_loss_tinnu,0.8645,,0.013,AGN,"bull + snow + dusk, twilight",split_08,0
myril_Mirion_lathron,0.777,,0.038,SLSN-I,"cat +  jewel, Silmaril  + eavesdropper",split_08,0
nath_corf_hadhod,0.04438,,0.068,AGN,web + ring + Dwarf,split_08,0
nath_glass_lossen,0.5623,,0.016,AGN,web + joy + snowy,split_08,0
nestad_ram_gwaun,0.9876,,0.056,AGN,healing + wall + goose,split_08,0
nidh_malad_pod,2.187,,0.057,AGN,honeycomb + gold + foot (of an animal) ,split_08,0
nimbrethil_elvellon_hub,0.1631,,0.026,SN II,"silver birch (tree)  + Elf-friend + harbour, haven, small landlocked bay ",split_08,0
nimbrethil_espalass_emel,0.4013,,0.102,AGN,silver birch (tree)  + water-fall + mother,split_08,0
nimp_aear_lobor,0.4553,,0.03,SN Ia,"frail + ocean, sea  + horse",split_08,0
ninglor_haradrim_ryn,0.522,,0.024,AGN,gladden + People of the South + hound of chase ,split_08,0
ogol_Druadan_ennorath,0.5064,,0.157,AGN,"evil, wicked + Wild Man  + lands of Middle-earth",split_08,0
ogol_faradrim_tathar,0.2269,,0.046,SN Ia,"evil, wicked + hunters + tathar",split_08,0
pendrath_mithril_saelor,0.9258,,0.06,AGN,"stairway +  true-silver, metal  + adviser ",split_08,0
pent_celair_riel,0.5248,,0.128,SN IIn,story + brilliant + princess,split_08,0
per_aras_ninglor,0.5108,,0.024,SN Ia,half + deer + gladden,split_08,0
perian_fast_randir,1.341,,0.038,AGN,"Halfling, Hobbit  +  shaggy hair + pilgrim, wanderer",split_08,0
perian_iar_neledh,1.163,,0.012,AGN,"Halfling, Hobbit  + blood + enter, go in ",split_08,0
pilin_lebenedh_cund,0.7576,,0.088,TDE,arrow + middle finger  + prince,split_08,1
